Time Prey Predators Resource
2.001000000000000227e+02 8.434987827337213264e-123 6.786593526712250934e+01 2.329210732060726485e+00
2.002000000000000171e+02 8.059008131190533350e-123 6.752660559078690028e+01 2.340314263457595523e+00
2.003000000000000114e+02 7.703416784450144806e-123 6.718897256283295860e+01 2.351468127689709142e+00
2.004000000000000057e+02 7.366975515909101552e-123 6.685302770001879935e+01 2.362672528092603752e+00
2.005000000000000000e+02 7.048528404344362223e-123 6.651876256151869882e+01 2.373927668585566586e+00
2.006000000000000227e+02 6.746995983026502699e-123 6.618616874871111122e+01 2.385233753670926937e+00
2.007000000000000171e+02 6.461369793893003892e-123 6.585523790496755225e+01 2.396590988433316305e+00
2.008000000000000114e+02 6.190707355134001596e-123 6.552596171544271897e+01 2.407999578538898788e+00
2.009000000000000057e+02 5.934127509010184761e-123 6.519833190686550495e+01 2.419459730234569061e+00
2.010000000000000000e+02 5.690806119521350979e-123 6.487234024733118076e+01 2.430971650347119262e+00
2.011000000000000227e+02 5.459972092095950774e-123 6.454797854609452656e+01 2.442535546282375680e+00
2.012000000000000171e+02 5.240903689799607724e-123 6.422523865336405891e+01 2.454151626024302146e+00
2.013000000000000114e+02 5.032925122684516409e-123 6.390411246009723811e+01 2.465820098134071880e+00
2.014000000000000057e+02 4.835403388840430105e-123 6.358459189779674858e+01 2.477541171749106041e+00
2.015000000000000000e+02 4.647745347478461211e-123 6.326666893830776672e+01 2.489315056582080299e+00
2.016000000000000227e+02 4.469395005996355531e-123 6.295033559361623077e+01 2.501141962919898099e+00
2.017000000000000171e+02 4.299831004452073461e-123 6.263558391564814798e+01 2.513022101622629734e+00
2.018000000000000114e+02 4.138564282223912656e-123 6.232240599606990372e+01 2.524955684122418553e+00
2.019000000000000057e+02 3.985135912871393201e-123 6.201079396608955108e+01 2.536942922422352531e+00
2.020000000000000000e+02 3.839115094341963157e-123 6.170073999625910233e+01 2.548984029095301196e+00
2.021000000000000227e+02 3.700097282703619651e-123 6.139223629627780809e+01 2.561079217282719256e+00
2.022000000000000171e+02 3.567702458531228782e-123 6.108527511479641703e+01 2.573228700693412918e+00
2.023000000000000114e+02 3.441573515942383324e-123 6.077984873922243736e+01 2.585432693602272902e+00
2.024000000000000057e+02 3.321374765074023022e-123 6.047594949552632215e+01 2.597691410848969706e+00
2.025000000000000000e+02 3.206790539520123933e-123 6.017356974804869196e+01 2.610005067836614678e+00
2.026000000000000227e+02 3.097523900919307513e-123 5.987270189930844566e+01 2.622373880530384671e+00
2.027000000000000171e+02 2.993295433494476570e-123 5.957333838981190155e+01 2.634798065456107619e+00
2.028000000000000114e+02 2.893842121909329931e-123 5.927547169786284087e+01 2.647277839698815249e+00
2.029000000000000057e+02 2.798916306323185814e-123 5.897909433937352475e+01 2.659813420901253167e+00
2.030000000000000000e+02 2.708284708999917300e-123 5.868419886767665616e+01 2.672405027262358956e+00
2.031000000000000227e+02 2.621727527262569772e-123 5.839077787333827274e+01 2.685052877535697213e+00
2.032000000000000171e+02 2.539037587985673697e-123 5.809882398397158454e+01 2.697757191027859491e+00
2.033000000000000114e+02 2.460019559185389958e-123 5.780832986405172846e+01 2.710518187596824724e+00
2.034000000000000057e+02 2.384489214606141072e-123 5.751928821473146769e+01 2.723336087650279680e+00
2.035000000000000000e+02 2.312272747513789451e-123 5.723169177365780769e+01 2.736211112143901225e+00
2.036000000000000227e+02 2.243206130191998704e-123 5.694553331478952174e+01 2.749143482579598619e+00
2.037000000000000171e+02 2.177134515902209538e-123 5.666080564821557175e+01 2.762133421003715839e+00
2.038000000000000114e+02 2.113911680310594989e-123 5.637750161997449538e+01 2.775181150005191721e+00
2.039000000000000057e+02 2.053399499609138879e-123 5.609561411187462454e+01 2.788286892713683240e+00
2.040000000000000000e+02 1.995467462764198032e-123 5.581513604131524886e+01 2.801450872797643932e+00
2.041000000000000227e+02 1.939992215515996791e-123 5.553606036110867450e+01 2.814673314462362352e+00
2.042000000000000171e+02 1.886857133927795279e-123 5.525838005930312846e+01 2.827954442447959682e+00
2.043000000000000114e+02 1.835951925445163057e-123 5.498208815900661506e+01 2.841294482027343360e+00
2.044000000000000057e+02 1.787172255574987481e-123 5.470717771821158237e+01 2.854693659004120310e+00
2.045000000000000000e+02 1.740419398431569564e-123 5.443364182962052666e+01 2.868152199710464867e+00
2.046000000000000227e+02 1.695599909524324515e-123 5.416147362047242098e+01 2.881670331004946739e+00
2.047000000000000171e+02 1.652625319279056453e-123 5.389066625237006036e+01 2.895248280270311891e+00
2.048000000000000114e+02 1.611411845893310784e-123 5.362121292110821003e+01 2.908886275411222577e+00
2.049000000000000057e+02 1.571880126226610678e-123 5.335310685650267004e+01 2.922584544851951183e+00
2.050000000000000000e+02 1.533954963519127698e-123 5.308634132222015722e+01 2.936343317534030106e+00
2.051000000000000227e+02 1.497565090818113027e-123 5.282090961560905384e+01 2.950162822913857674e+00
2.052000000000000171e+02 1.462642949070770277e-123 5.255680506753100900e+01 2.964043290960256538e+00
2.053000000000000114e+02 1.429124478915694583e-123 5.229402104219335712e+01 2.977984952151988995e+00
2.054000000000000057e+02 1.396948925272993600e-123 5.203255093698238909e+01 2.991988037475224793e+00
2.055000000000000000e+02 1.366058653896170375e-123 5.177238818229747608e+01 3.006052778420961413e+00
2.056000000000000227e+02 1.336398979107176969e-123 5.151352624138598912e+01 3.020179406982400838e+00
2.057000000000000171e+02 1.307918001990095925e-123 5.125595861017905719e+01 3.034368155652276577e+00
2.058000000000000114e+02 1.280566458369014455e-123 5.099967881712816364e+01 3.048619257420134510e+00
2.059000000000000057e+02 1.254297575942108140e-123 5.074468042304252435e+01 3.062932945769563986e+00
2.060000000000000000e+02 1.229066939987048819e-123 5.049095702092731131e+01 3.077309454675383638e+00
2.061000000000000227e+02 1.204832367092830927e-123 5.023850223582267205e+01 3.091749018600776999e+00
2.062000000000000171e+02 1.181553786410223265e-123 4.998730972464355915e+01 3.106251872494378841e+00
2.063000000000000114e+02 1.159193127947505847e-123 4.973737317602034125e+01 3.120818251787313091e+00
2.064000000000000057e+02 1.137714217470152546e-123 4.948868631014023833e+01 3.135448392390180583e+00
2.065000000000000000e+02 1.117082677592847870e-123 4.924124287858953863e+01 3.150142530689997056e+00
2.066000000000000227e+02 1.097265834679856188e-123 4.899503666419658998e+01 3.164900903547080979e+00
2.067000000000000171e+02 1.078232631195442599e-123 4.875006148087560831e+01 3.179723748291888974e+00
2.068000000000000114e+02 1.059953543169932449e-123 4.850631117347123222e+01 3.194611302721803270e+00
2.069000000000000057e+02 1.042400502469215170e-123 4.826377961760387336e+01 3.209563805097864542e+00
2.070000000000000000e+02 1.025546823576171555e-123 4.802246071951585549e+01 3.224581494141454563e+00
2.071000000000000227e+02 1.009367134611753317e-123 4.778234841591827831e+01 3.239664609030926012e+00
2.072000000000000171e+02 9.938373123413638809e-124 4.754343667383868421e+01 3.254813389398179879e+00
2.073000000000000114e+02 9.789344209288859678e-124 4.730571949046949243e+01 3.270028075325190020e+00
2.074000000000000057e+02 9.646366542162556019e-124 4.706919089301714365e+01 3.285308907340474427e+00
2.075000000000000000e+02 9.509232813209870623e-124 4.683384493855205477e+01 3.300656126415511871e+00
2.076000000000000227e+02 9.377745953575733751e-124 4.659967571385929119e+01 3.316069973961104811e+00
2.077000000000000171e+02 9.251718651013026000e-124 4.636667733528999236e+01 3.331550691823689903e+00
2.078000000000000114e+02 9.130972894248025761e-124 4.613484394861354332e+01 3.347098522281589439e+00
2.079000000000000057e+02 9.015339543486180752e-124 4.590416972887047820e+01 3.362713708041211280e+00
2.080000000000000000e+02 8.904657925573863720e-124 4.567464888022612257e+01 3.378396492233192383e+00
2.081000000000000227e+02 8.798775452427706997e-124 4.544627563582498908e+01 3.394147118408485042e+00
2.082000000000000171e+02 8.697547261432755674e-124 4.521904425764586222e+01 3.409965830534387621e+00
2.083000000000000114e+02 8.600835876594498031e-124 4.499294903635763632e+01 3.425852872990518438e+00
2.084000000000000057e+02 8.508510889308316863e-124 4.476798429117584988e+01 3.441808490564733258e+00
2.085000000000000000e+02 8.420448657683301467e-124 4.454414436971997304e+01 3.457832928448984600e+00
2.086000000000000227e+02 8.336532023426156142e-124 4.432142364787137012e+01 3.473926432235122874e+00
2.087000000000000171e+02 8.256650045355385667e-124 4.409981652963201526e+01 3.490089247910640236e+00
2.088000000000000114e+02 8.180697748676392357e-124 4.387931744698385472e+01 3.506321621854355364e+00
2.089000000000000057e+02 8.108575889204787966e-124 4.365992085974893655e+01 3.522623800832038743e+00
2.090000000000000000e+02 8.040190731778494761e-124 4.344162125545019393e+01 3.538996031991980207e+00
